apple,apricot,avocado,banana,bilberry,blackberry,blackcurrant,blueberry,boysenberry,currant,cherry,cherimoya,cloudberry,coconut,cranberry,cucumber,damson,dragonfruit,durian,elderberry,feijoa,fig,gooseberry,grape,raisin,grapefruit,guava,honeyberry,huckleberry,jabuticaba,jackfruit,jambul,jujube,kiwano,kiwifruit,kumquat,lemon,lime,loquat,longan,lychee,mango,mangosteen,marionberry,melon,cantaloupe,honeydew,watermelon,mulberry,nectarine,nance,olive,orange,clementine,mandarine,tangerine,papaya,peach
-0.57797,0.18026,-0.025434,0.3357,0.6032,-0.049743,-0.093876,0.025269,0.20757,0.12096,-0.076323,0.049051,-0.26377,0.34909,0.37897,-0.22789,0.14843,0.058865,0.20956,0.27471,0.17418,0.34804,0.27415,0.44585,-0.28882,-0.53966,-0.021215,0.4143,0.76086,0.29797,0.18071,0.11908,0.35472,0.076386,0.099436,0.21078,-0.23404,-0.12594,-0.15094,-0.047368,-0.22656,-0.24251,-0.1424,0.073746,-0.40374,-0.73933,-0.45461,-0.064636,-0.095569,-0.36857,0.12487,0.12582,-0.27643,0.34668,-0.38719,0.09297,-0.13736,0.17552
0.16066,-0.55105,0.20419,-0.70167,-0.30381,0.30159,-0.12771,-0.64982,-0.38645,-0.43678,-0.36026,-0.070528,-0.24386,-0.44601,-0.61942,0.26107,-0.57315,-0.12254,-0.23912,-0.52475,-0.58803,-0.64268,-0.49043,-0.649,-0.51065,-0.41576,-0.18982,0.089569,-0.19911,-0.3682,-0.3867,0.095402,-0.62102,-0.19795,-0.29558,-0.35522,-0.33646,0.05946,0.014374,0.0025148,-0.39743,-0.050784,-0.77338,-0.10028,-0.41416,-0.44597,-0.1485,-0.27101,-0.45211,-0.63174,-0.48262,-0.2529,-0.11405,-0.39885,-0.023309,-0.15405,-0.44977,-0.34019
0.26885,0.61469,0.55163,0.27863,0.0056525,0.36252,0.69116,0.30588,0.12038,0.65522,0.44088,-0.4021,0.61327,0.28086,0.33557,0.67625,0.31561,0.22397,0.36437,0.10718,0.39249,0.64359,0.84499,0.46822,0.56697,0.18347,0.65526,-0.20747,0.11751,0.15426,0.72302,-0.39463,0.79059,0.042088,0.074611,0.088654,0.30218,0.5119,0.31478,0.57607,0.64133,0.64026,0.39223,0.43185,0.38768,0.092722,0.41602,0.2353,0.79095,0.44027,0.23677,0.61299,0.10165,0.39676,0.45432,0.00071425,0.43625,0.98241
0.08239,-0.34502,-0.34261,-0.048636,0.039595,0.23866,0.21873,-0.1101,0.32001,-0.055673,-0.26686,-0.42388,0.061517,-0.67381,-0.36278,-0.20667,0.15208,0.17826,-0.32746,-0.22292,-0.62113,0.10124,0.43301,0.010034,-0.30191,0.28845,-0.58448,0.18103,0.22573,-0.25708,0.0090388,0.16335,-0.093868,0.023295,-0.40727,0.12123,0.03466,-0.18846,0.095173,-0.38153,-0.39885,-0.34234,-0.87062,0.28287,-0.14919,-0.24044,0.1593,-0.42559,0.51835,0.018187,-0.25866,0.24525,-0.0067191,0.056684,-0.50838,-0.44842,-0.82636,0.071835
-0.46099,0.039227,0.15805,-0.1209,0.06147,0.46945,-0.0037618,0.50273,0.53745,0.45135,0.63425,0.43948,0.15337,-0.15907,0.056159,0.25476,0.2188,-0.46505,0.07046,0.48774,-0.28335,0.04561,-0.18361,0.39998,0.65262,-0.33319,0.040426,0.14245,0.21016,0.46475,0.16282,0.39668,0.29834,-0.067125,-0.38627,-0.2965,-0.3243,0.17414,-0.19817,0.40117,-0.11696,-0.27794,0.080208,-0.034591,0.16968,-0.35445,0.221,0.099986,-0.26843,-0.11545,0.18762,0.31689,0.067058,-0.44385,0.9499,0.048876,-0.14053,0.043783
0.0014384,-0.472,-0.59261,-0.32416,0.13959,-0.11738,-0.13532,-0.33593,-0.31272,-0.16738,-0.57009,-0.19414,-0.35918,-0.28569,-0.27279,-0.20613,-0.19721,0.05347,-0.80421,0.2808,-0.06031,-0.68532,0.25258,-0.69082,0.22664,-0.28771,-0.57075,0.26061,0.14239,-0.085332,-0.11059,-0.10828,-0.076055,-0.18297,-0.51723,0.33394,-0.27054,-0.23207,-0.29119,-0.14338,-0.44577,-0.42525,-0.23054,0.23343,-0.1698,-0.3189,-0.69647,-0.13753,-0.98757,-0.24393,-0.045807,-0.55581,-0.0096992,-0.5643,0.037405,-0.63145,-0.57528,-0.75845
0.096466,0.62522,0.33219,0.018184,0.2402,0.042378,0.44077,0.11711,0.42761,0.66921,0.35401,0.078166,0.33551,0.6093,0.63008,0.25802,0.10164,0.25211,-0.12287,0.82811,0.3781,0.15115,0.98939,0.32316,0.00053708,0.2786,0.31017,0.4365,0.11872,0.052354,0.099272,0.63932,-0.059403,0.0073059,0.20004,0.34377,0.38361,0.43036,0.77816,-0.036771,0.44637,0.22629,0.19752,0.34042,0.10841,0.2854,0.63618,0.2704,0.049772,0.43639,-0.12145,0.91055,0.36561,0.22883,0.18229,0.63042,0.62991,0.56948
0.1985,-0.15997,0.32231,-0.048385,-0.34583,-0.46087,-0.33878,-0.15484,-0.083888,-0.48673,0.061176,-0.093351,0.061892,0.24917,0.035752,-0.026522,-0.63871,0.18698,-0.026819,-0.035025,0.043175,0.088969,0.061798,-0.074659,0.10342,-0.25448,0.22258,-0.15144,0.20814,-0.23682,-0.25657,-0.26778,-0.54148,-0.050022,-0.019149,-0.153,-0.024542,-0.079234,-0.097847,-0.41513,-0.3408,0.04995,-0.84776,0.25396,-0.21462,0.19717,0.043336,-0.061578,0.18319,-0.3238,0.13731,-0.062508,-0.26187,-0.23854,-0.81626,-0.27063,0.06738,0.10948
0.17313,-0.21296,-0.3469,-0.11079,-0.10736,-0.20431,-0.11105,-0.091744,-0.12384,0.1634,0.12564,-0.013998,-0.2083,-0.11457,0.061357,-0.095265,-0.043007,0.016469,-0.25537,-0.28187,-0.14589,0.10654,0.13468,-0.23747,-0.0050416,-0.36489,-0.25478,-0.59366,0.20492,0.27599,-0.55089,0.27675,-0.037025,-0.37581,-0.52175,-0.23927,0.10754,-0.3658,0.23352,-0.010148,0.01648,-0.28799,-0.50947,0.031761,-0.071634,-0.21499,-0.18963,-0.46769,0.088949,-0.36647,0.40538,0.092722,-0.15615,-0.16807,0.22811,-0.43984,-0.62598,-0.069965
0.36221,-0.17503,0.3287,0.19154,0.18199,0.37103,0.35561,0.0035577,-0.39757,0.041965,0.060728,0.4063,0.61213,-0.31377,-0.37724,0.72986,0.075146,0.3251,-0.17356,0.11009,0.16372,0.013043,0.28709,0.079586,-0.076918,0.098007,0.19096,-0.096049,0.62807,0.23196,-0.041116,-0.15552,-0.11364,0.41318,0.56392,0.041625,0.38491,-0.14728,0.34778,0.12755,0.13885,0.30899,0.4423,-0.17523,0.10364,0.013458,-0.053296,0.18838,0.40493,0.15701,-0.56531,0.2007,-0.16375,0.17833,0.0089731,-0.12126,0.16574,-0.13037
-0.24374,0.16875,-0.28723,-0.22041,-0.03311,0.1118,-0.12483,-0.30763,-0.10393,0.094662,0.21641,-0.20861,-0.17168,-0.19977,0.29368,-0.019806,0.076714,0.092717,-0.31584,0.22695,-0.14268,0.18522,-0.12551,-0.071396,0.12047,-0.14597,0.089357,-0.091067,-0.21296,-0.13378,-0.29239,-0.050699,0.54982,0.033941,-0.053269,0.33802,-0.27587,-0.15717,0.0031247,0.15098,-0.10217,0.17641,0.013136,0.12663,0.17692,-0.30422,-0.12345,-0.15068,0.19573,0.063171,-0.20982,-0.025033,0.15767,-0.29293,-0.020046,-0.086518,-0.22872,0.38603
0.3844,0.21186,-0.42414,0.018765,-0.04804,0.60274,0.56965,0.18854,0.34526,0.42768,0.17409,0.042707,0.18213,-0.75369,-0.13109,-0.37182,0.0519,0.067464,0.56601,0.074959,0.62015,-0.28314,0.45718,0.076716,-0.031287,-0.17881,0.12478,-0.14079,0.25841,-0.23364,-0.051838,-0.29982,0.34923,-0.50045,0.28198,0.020488,0.10805,0.23618,-0.43771,-0.21668,0.035549,-0.23775,-0.34343,0.13393,-0.61318,-0.011463,-0.13743,0.015635,0.23306,0.28395,-0.12003,-0.17336,0.28777,0.14387,-0.064662,0.28346,-0.15478,-0.27102
0.14686,0.047437,0.45514,0.15371,0.12128,0.24231,0.12627,0.065198,0.067982,0.18803,0.67081,0.069147,-0.44217,0.32982,0.30082,0.69314,-0.08043,-0.090926,0.31136,-0.064388,0.13413,0.10629,0.37558,0.1871,0.038763,0.21236,0.49437,-0.59854,-0.12098,-0.319,0.32288,0.016166,0.14173,0.010273,0.11705,-0.12458,0.73572,0.69501,0.25645,0.033694,0.46999,0.50862,0.32028,-0.15947,0.82711,0.47897,0.60503,0.67577,0.21015,-0.22698,0.75746,0.37347,0.60667,0.41284,0.0009688,0.52204,0.58919,0.62443
0.22836,0.51515,0.085174,-0.08541,-0.29939,0.12718,0.37696,-0.019126,0.13641,0.33659,0.23073,-0.11041,-0.51027,0.82665,0.18867,0.32967,0.58897,0.78026,-0.011535,0.050017,0.37459,0.61004,0.49505,0.024184,0.43837,0.70098,0.45931,-0.057788,0.054149,-0.16817,0.065399,0.48836,0.4048,0.025957,-0.028586,0.55635,0.41437,0.37775,0.11563,0.29822,0.31184,0.34992,-0.044904,0.72775,0.22418,0.21997,-0.21606,-0.11051,0.5161,0.17162,-0.04627,0.25134,0.16187,0.06488,0.69442,0.40643,0.33709,0.10975
-0.41793,-0.085318,-0.60482,-0.11827,-0.45013,0.0016048,-0.13155,-0.28462,-0.48803,-0.21912,-0.51015,-0.12171,0.23927,-0.1494,-0.54125,-0.35237,0.012903,-0.10879,-0.065908,-0.63979,0.11079,0.11794,-0.4717,-0.2936,0.25807,-0.21553,-0.36767,0.10461,-0.77764,-0.020753,-0.33789,0.30365,-0.075705,-0.41363,-0.26048,-0.47788,-0.30188,0.12184,-0.55869,-0.15645,0.013433,-0.46055,-0.20988,-0.8314,0.11907,-0.71896,-0.34778,-0.37035,-0.38736,-0.3274,-0.71306,0.18835,0.017158,0.015019,-0.34368,0.098477,-0.29473,-0.21741
-0.12187,-0.25694,-0.38248,-0.54807,0.23538,0.12737,-0.0079881,-0.085639,-0.03673,-0.24706,-0.53874,-0.3692,0.0035663,-0.83735,-0.40784,-0.35393,0.094397,-0.24975,-0.23357,-0.46895,-0.24908,0.17147,-0.074071,-0.52827,-0.45445,-0.3492,-0.38882,0.031281,0.50055,-0.16223,-0.093453,0.10292,-0.28655,0.0040304,-0.40727,0.59261,-0.20366,0.020461,-0.18502,-0.38834,0.37312,-0.31433,-0.57751,-0.56758,-0.047439,-0.57813,-0.40806,0.057489,-0.02051,0.10606,0.072311,-0.64343,-0.44034,0.73535,0.20934,-0.21368,-0.79761,-0.046218
0.024704,-0.12039,0.084056,0.055255,-0.18049,-0.17864,0.48129,-0.10384,-0.6532,-0.072401,0.31553,0.21122,-0.0044259,-0.11592,-0.256,0.16799,-0.61702,-0.071656,-0.16095,0.06801,-0.30826,-0.26835,0.037678,0.42406,0.12194,0.54757,-0.29368,0.21953,0.50541,-0.098885,-0.15669,0.050039,-0.10467,-0.080776,0.12564,0.087262,0.41232,0.14245,-0.42928,0.48937,0.15425,-0.031773,-0.11059,-0.018292,0.1277,0.13188,0.34893,-0.091064,-0.15559,-0.039719,0.090528,0.26213,0.29461,1.1041,-0.31832,0.21953,-0.085201,0.066556
0.38856,0.37598,0.13182,0.039694,-0.39995,0.11101,0.34807,-0.37639,-0.042344,0.29865,0.56221,0.46948,-0.49473,0.027379,-0.031449,0.48217,0.9613,-0.028848,-0.14886,-0.28743,0.2611,0.49835,0.48667,0.30992,0.24425,0.37895,0.32891,0.1109,-0.28168,0.35989,0.55407,0.096151,0.56787,0.2697,0.023643,0.4961,0.075043,0.16679,-0.19554,0.45621,0.59164,0.047783,-0.023689,-0.4102,0.92575,0.56154,0.92279,0.36961,0.0023806,0.77401,0.13508,0.41439,0.28715,0.28911,0.37373,0.031088,0.72726,0.51342
-0.35045,-0.41086,-0.23271,-0.89828,-0.36877,-0.1806,-0.44955,-0.64649,-0.28657,-0.27796,-0.090803,-0.23993,-0.29017,-0.60487,-0.64515,-0.73716,0.081019,-0.6215,-0.64655,-0.40016,-0.30306,-0.50079,-0.55482,-0.53786,-0.65382,-0.59346,-0.45467,0.5132,-0.64089,0.085648,-0.51259,-0.10907,-0.43661,-0.29752,-0.2683,-0.43822,-0.38492,-0.12542,-0.41805,-0.19842,-0.62576,-0.4795,-0.27138,-0.13405,-0.8017,-1.1444,-0.64813,-0.52741,-0.3483,-0.43645,-0.43699,-0.0028208,-0.49313,-0.61461,0.10247,-0.12924,-0.31992,-0.36363
0.59182,0.40346,0.34986,0.53129,0.14428,0.023351,0.29263,0.39129,0.19478,-0.16085,-0.15545,0.441,0.32081,0.72777,0.40806,0.19161,-0.032726,0.90126,0.50311,0.11944,-0.25798,0.19691,-0.08355,0.39276,0.11861,0.35758,0.78333,-0.12536,0.78961,0.24215,0.27513,-0.14625,-0.14208,0.1099,0.22616,0.0025179,0.40312,0.2076,0.10105,-0.27072,0.45273,0.26003,0.51718,0.15007,0.21288,-0.056466,0.1039,0.5884,0.20924,0.23782,0.0033068,0.38016,0.039655,0.2039,-0.24933,0.31954,0.54857,0.006199
-0.12658,0.033681,0.47747,-0.0036332,0.14605,0.18041,-0.037884,-0.093934,0.47516,0.15663,0.064716,0.037823,0.20089,-0.17098,0.1043,0.088318,0.39124,0.28284,0.13375,0.33719,0.010575,0.23124,0.41833,0.03874,0.16715,0.25699,0.034388,0.29856,0.4249,0.099417,0.32978,-0.034583,0.40924,0.10112,-0.37771,-0.00062767,-0.2859,-0.1623,0.68444,0.081625,0.11474,0.20666,-0.37042,0.31011,-0.14731,-0.12393,-0.66465,0.2783,0.5232,0.3627,-0.33956,0.0371,0.096777,0.048084,-0.11596,-0.20718,0.078716,0.24362
0.10752,0.4166,1.176,0.4379,0.31171,-0.18733,0.65036,0.60418,0.21912,0.83093,0.36326,-0.24135,-0.022126,0.87073,0.35697,1.3364,0.36263,-0.21047,0.77316,0.56914,-0.062649,0.61372,0.91242,0.6855,0.50985,1.3187,0.47607,-0.34207,0.31563,-0.14044,0.33033,-0.11477,0.40706,-0.27441,0.36779,0.6828,0.75314,0.46718,0.24102,0.026076,-0.013534,0.38793,0.22591,-0.057186,0.59304,0.57507,0.68829,0.70295,0.44194,0.5062,0.24912,0.80374,0.19252,0.95169,0.46547,0.84798,0.49576,0.47912
-0.31272,-0.48411,-0.049133,-0.67422,-0.64008,-0.85721,-0.53191,-0.71098,-0.48342,-0.38136,-0.69928,-0.61768,0.44982,-0.84249,-0.60031,-0.088299,-0.45785,-0.25571,-0.7582,0.10549,-0.1926,-0.42674,-0.28208,-0.14095,-0.61752,-0.61705,-0.19384,0.07024,-0.46708,0.10266,-0.56795,-0.24355,-0.030938,-0.37781,-0.24318,-0.061959,0.030654,-0.23292,-0.13131,-0.72272,-0.44981,-0.88673,-0.78925,-0.095277,-0.45763,-0.13737,-0.27699,0.0093754,0.14577,-0.47145,-0.063591,0.050802,-0.098598,-0.050112,0.20435,0.11977,-0.93859,-0.48311
0.094331,0.16364,-0.32922,-0.073876,-0.42695,-0.26973,-0.085297,-0.095988,0.029793,0.020721,-0.30112,-0.52839,-0.41713,-0.27878,0.54808,-0.33117,-0.1225,-0.74175,-0.84,-0.5457,-0.031822,-0.32773,0.28895,-0.45396,0.28863,-0.14863,-0.37327,0.41202,0.6885,-0.072275,-0.56807,0.29885,-0.059416,-0.13635,0.065534,-0.22977,0.082623,-0.041438,-0.5158,-0.56155,-0.22509,-0.31491,-0.35167,-0.57509,-0.12518,-0.50201,-0.24574,-0.40855,0.039053,0.27293,0.29021,-0.33203,-0.21758,-0.052241,-0.60126,-0.48142,-0.26234,-0.25801
0.51495,-0.61268,-0.063175,0.12805,-0.89873,-0.12672,-0.67513,-0.14161,-0.5678,-0.71609,0.036898,-0.6838,-0.65645,0.081234,-0.11982,-0.5784,-0.66369,-0.37413,-0.19184,-0.38858,-0.36202,-0.35745,-0.52412,-0.18236,0.17673,-0.91102,-0.62945,-0.057481,-0.47537,-0.090904,-0.25958,-0.17,-0.3664,-0.26025,0.27947,-0.41278,-0.2476,-0.3154,0.15534,-0.36736,-0.23728,-0.39445,-0.36439,-0.16241,-0.3325,0.078947,-0.42779,0.083615,-0.44643,-0.27759,0.21674,-0.01761,-0.38927,-0.1628,-0.080112,-0.42892,-0.28777,-0.046831
-0.92083,-0.23456,-0.070316,0.14222,-0.29406,-0.7559,-0.19107,-0.47873,-0.081742,0.10455,0.14138,-0.25934,-0.39618,-0.31105,-0.25316,-0.28997,-0.15053,-0.54115,0.10449,-0.38827,-0.4538,-0.031545,0.028875,-0.44527,0.18068,-0.10479,-0.52556,-0.39659,0.2688,0.12824,-0.38858,-0.29061,-0.13392,-0.074263,-0.41255,-0.12912,-0.3772,-0.16683,0.31664,0.017972,0.14115,-0.63803,-0.55394,-0.27094,-0.059469,-0.10646,-0.38047,-0.1962,-0.042298,0.035276,-0.24095,0.14689,0.090205,-0.23609,0.48685,-0.21329,-0.36873,-0.054266
0.045297,-0.020017,0.30739,-0.44013,0.39329,0.20781,0.29846,0.071726,-0.4561,0.37622,0.15621,-0.55572,-0.47161,0.36761,0.028315,-0.20308,0.45932,-0.44372,-0.69142,0.030514,0.084914,0.033573,0.02288,-0.020834,-0.063501,0.61585,-0.2256,-0.20925,0.4713,-0.27462,-0.23399,0.11712,0.45661,-0.023264,0.014389,-0.07366,0.32956,0.66287,0.1656,-0.20317,-0.053453,0.028598,-0.44537,-0.1314,0.26487,-0.153,0.73516,0.11764,0.10912,0.25231,0.30169,0.36929,-0.098823,-0.16805,-0.40328,0.16434,-0.10069,-0.030032
0.46003,0.62895,0.091412,0.60447,0.30653,0.71125,0.4409,0.32601,0.41195,0.25228,0.1365,-0.49448,0.33923,0.61295,0.44417,0.53616,0.62666,0.38127,0.60136,0.19818,0.078237,0.2035,0.31496,0.20697,0.22501,0.77498,0.60552,0.11095,0.25287,-0.017289,0.48066,0.070032,-0.003938,0.24118,0.22942,0.29887,0.28454,0.41152,0.42942,-0.11218,0.58063,0.66575,0.44138,-0.026629,1.0137,0.52895,0.92087,0.66469,-0.15025,0.67962,-0.14802,0.44545,0.68617,0.032204,0.5026,0.42504,0.46708,0.79661
-0.22779,-0.63376,-0.65483,-0.089067,0.46433,0.33424,-0.091318,-0.042387,0.063632,0.0039995,-0.25787,0.47339,0.44715,-0.053784,-0.11758,-0.076016,-0.34928,0.094581,0.36987,-0.527,-0.28891,-0.45092,-0.25328,-0.1825,-0.080608,-0.083493,-0.13298,0.29069,0.22218,0.30962,-0.63062,-0.3698,0.05994,0.12256,-0.27518,-0.43608,-0.43198,-0.47695,-0.6172,-0.03394,-0.59438,-0.19753,-0.42259,0.2868,-0.36617,-0.39216,-0.08223,-0.090089,-0.26956,-0.45144,0.174,-0.4562,-0.24469,0.10911,0.074182,-0.27803,-0.40904,-0.44719
-0.071894,0.39594,0.42552,-0.22839,0.077044,-0.74271,0.21614,0.12549,0.072238,0.16966,0.32536,-0.10641,-0.40694,0.2881,0.22795,0.64542,0.023325,0.2569,0.062388,-0.52605,-0.17315,-0.52165,-0.032517,-0.0016184,0.50446,0.63512,0.056397,0.30389,-0.54828,-0.25974,-0.50655,0.24932,-0.15777,0.39979,-0.1013,-0.064521,0.80283,0.57769,-0.11786,-0.20392,0.46601,0.010416,0.033418,-0.23026,0.35971,0.12634,0.5455,0.074139,-0.13361,0.32118,0.098194,0.20301,0.72211,0.17292,0.53846,0.4574,0.061381,0.19286
0.024479,-0.018233,-0.35572,0.10466,-0.30092,0.42326,0.026411,0.32788,0.55036,0.22897,-0.13345,0.032576,0.38996,0.08825,-0.37944,-0.52174,0.017103,-0.41481,0.044611,0.0088182,0.47953,0.15364,-0.070833,0.26514,0.24241,-0.12133,-0.36101,-0.31451,0.40299,-0.01348,-0.10254,0.08614,-0.32966,-0.12374,-0.23392,-0.17599,-0.47495,-0.8519,0.26383,-0.18884,-0.35513,0.040637,-0.52727,0.64626,-0.12127,-0.27329,-0.24495,-0.58257,-0.26191,0.29301,0.13646,-0.11393,-0.087645,-0.17954,-0.71509,-0.34361,-0.020517,-0.15892
-0.30081,-0.62401,-0.088443,-0.029668,-0.28103,-0.31161,-0.48338,-0.42832,-0.26599,-0.34167,-0.51843,-0.0898,0.18075,-0.62284,-0.77652,-0.11159,-0.55596,-0.16493,-0.088011,-0.41946,-0.44111,-0.71376,-0.11526,-0.42441,-0.37782,-0.97427,-0.68131,0.26177,-0.19803,0.11183,-0.33893,-0.17562,-0.13788,0.53545,0.24166,-0.060932,-0.43082,0.24397,-0.62509,-0.61983,-0.35262,-0.19742,-0.13913,-0.63122,0.2861,-0.012948,0.019666,0.097045,-0.40978,-0.626,0.0053916,0.26462,-0.19539,0.16072,-0.1784,-0.13597,-0.20049,-0.53618
0.19105,-0.5106,-0.76668,-0.40584,-0.38596,0.1639,0.2672,-0.37467,-0.026106,-0.052054,-0.12164,-0.31206,-0.0050839,-0.4376,-0.30446,-0.36108,0.0065729,-0.41789,0.15848,-0.16383,-0.065115,0.15512,0.28558,-0.22726,-0.43899,0.063809,-0.2835,0.083733,-0.06967,0.0069149,-0.31802,0.71684,-0.32673,-0.3295,0.13186,0.24504,-0.26238,-0.4435,-0.04058,0.22998,0.12246,-0.36246,-0.1519,-0.03217,-0.30617,-0.16013,0.28596,-0.30878,0.2175,0.018715,0.033878,-0.42271,0.10158,-0.0022637,-0.052194,-0.18747,0.067442,-0.33593
-0.035956,0.52616,0.17986,-0.52392,0.37537,0.12135,-0.20463,0.50104,-0.2226,-0.12783,-0.055815,-0.3703,-0.39763,0.072183,0.64478,-0.065107,0.31394,-0.3524,0.15612,-0.2218,-0.31747,-0.089512,0.31895,0.26502,0.60735,0.11673,-0.2707,0.2,0.62944,0.19122,-0.61911,0.30281,-0.35019,0.40438,0.37074,0.069169,0.40768,0.25817,0.0082562,-0.052468,0.010409,0.26905,0.067356,0.073783,0.37999,0.43387,0.65116,0.046568,-0.053056,0.55484,0.25119,0.16945,-0.25924,0.23186,0.2042,-0.3184,0.30471,0.48503
-0.56239,-0.33745,-0.54805,-0.3133,-0.37588,-0.17072,0.18832,-0.31322,0.068256,0.06249,-0.31321,-0.052421,0.089915,-0.28632,-0.45478,-0.44611,-0.3632,0.033015,-0.93251,-0.15786,-0.12767,0.33728,-0.36023,-0.4567,-0.10458,0.13432,-0.23229,0.30343,-0.80239,0.20853,-0.65055,-0.16684,-0.45058,-0.15009,-0.69782,-0.27627,0.14462,0.26354,-0.057032,-0.29988,-0.28709,-0.93301,-0.61866,0.00080408,-0.49534,-0.66612,-0.044217,-0.52408,-0.28286,-0.42075,0.13871,0.21601,0.19223,0.036329,-0.30456,0.2068,-0.8718,-0.15655
0.078827,0.026139,-0.53295,-0.15494,0.44457,-0.47109,0.25199,-0.14679,0.39105,-0.10727,0.46741,-0.43326,-0.22569,0.037084,-0.027469,-0.29865,0.5055,-0.064864,-0.050987,0.33924,0.32905,-0.10455,0.53801,-0.24661,0.35773,0.065944,0.017598,0.13407,-0.54566,0.12798,-0.15117,-0.44905,0.11688,0.23974,-0.25561,-0.096072,-0.38091,-0.41184,0.40076,-0.036399,-0.39898,-0.25978,-0.04628,0.33566,0.12602,0.1629,-0.10827,0.16477,-0.14537,-0.22416,-0.69134,-0.27015,-0.3777,-0.58046,0.25298,-0.045772,-0.0461,-0.13913
0.87358,0.03129,-0.44654,-0.38512,0.046139,0.54721,0.40104,0.018988,-0.11556,0.052557,-0.1283,-0.025956,-0.81184,-0.23067,-0.0064819,0.02134,-0.25365,-0.24612,-0.29872,-0.10939,-0.2563,-0.38345,0.15937,0.026511,0.42693,0.12219,-0.44479,-0.30267,0.28607,-0.082259,-0.10928,-0.23688,0.1668,-0.099258,-0.6083,-0.45079,0.10962,-0.77267,-0.75459,0.12488,-0.28456,-0.42101,-0.25472,-0.59464,-0.10034,0.1676,-0.072586,0.069195,-0.014229,-0.42569,-0.011171,-0.1104,0.027129,0.10134,-0.3917,-0.22162,-0.48187,0.028851
-0.17347,-0.48358,0.4233,-0.41136,-0.112,-0.15861,-0.52754,-0.17704,-0.43394,-0.11773,-0.13291,-0.39175,0.11436,-0.012363,0.27349,0.79185,-0.12159,0.056985,0.095126,-0.27663,-0.16308,-0.56871,-0.32586,0.077821,-0.38421,-0.072918,-0.065817,-0.080459,-0.49716,-0.015729,-0.02394,-0.5236,-0.73785,-0.21656,0.098,-0.024432,-0.1264,-0.42699,-0.64381,-0.36415,-0.30027,-0.11028,-0.23281,-0.51992,0.11212,0.24874,-0.59603,0.30842,-0.60131,-0.13818,0.0053324,0.0955,-0.37609,-0.38044,-0.52343,0.074146,0.16679,-0.29801
-0.014157,-0.28458,-0.50229,-0.49131,-0.0054455,0.13506,-0.88467,-0.46371,-0.43133,-0.64122,-0.15283,-0.23428,0.28301,0.09347,-0.33821,-0.31209,-0.03203,-0.12657,0.28321,-0.23914,-0.12144,-0.56138,-0.17254,0.033696,-0.51258,-0.2255,-0.34654,-0.36011,-0.028691,0.064755,0.29501,8.03E-05,0.45513,0.14795,0.085925,-0.16488,-0.44879,-0.93708,-0.19112,-0.080142,-0.23633,0.14511,-0.19909,-0.58444,-0.13964,-0.40081,-0.42571,-0.078811,0.036212,-0.63542,-0.16064,-0.12685,0.12177,-0.22372,0.010749,-0.13315,0.10738,-0.37368
0.23262,-0.20515,-0.20811,-0.016387,0.1116,-0.0098025,0.12473,0.025714,-0.31758,-0.043238,-0.33025,0.16195,0.29142,0.36136,-0.70722,-0.31486,-0.34194,0.078834,-0.25408,-0.36902,0.19891,-0.30461,-0.13903,-0.17641,-0.13075,0.050618,-0.098108,-0.22129,0.085757,-0.23233,-0.5793,-0.16182,-0.34384,-0.25797,0.38923,-0.03692,-0.0098963,0.026824,-0.16558,-0.2357,0.26042,0.21347,-0.25543,0.23506,-0.021864,-0.23333,0.10016,-0.13729,0.26205,-0.20794,-0.015173,0.050499,-0.28306,0.39964,-0.29437,0.23594,-0.2182,-0.32498
0.56411,-0.13777,-0.40283,-0.34685,-0.69412,-0.22326,-0.21413,-0.38739,-0.3522,-0.36631,0.16738,-0.21274,-0.08147,0.094617,-0.20437,0.2161,0.18002,-0.16327,0.32861,-0.56689,0.30924,-0.14522,-0.08515,-0.14221,-0.11058,0.027435,0.12388,-0.30467,0.35433,-0.14779,-0.27314,0.015376,-0.021431,0.38465,-0.4144,-0.03586,-0.20944,-0.47403,0.35725,0.42408,0.2924,-0.095434,0.11765,-0.067854,0.48547,0.20189,0.016902,0.25963,-0.26903,-0.14223,0.054293,-0.039598,-0.65684,0.15589,0.098446,-0.11507,-0.22295,-0.02207
-0.56874,0.12779,-0.21288,-0.18236,0.18653,0.022333,-0.094173,-0.034212,-0.41508,0.049857,0.14562,-0.5066,-0.24225,-0.53266,0.2169,0.20916,-0.017926,-0.43859,-0.32219,0.25096,0.13615,0.03162,-0.35876,0.089132,-0.17042,-0.14427,-0.60869,0.094869,0.20824,0.07992,-0.32438,0.40606,-0.09275,0.014997,0.21011,-0.21313,-0.28461,-0.36348,0.28635,0.34694,-0.16621,-0.16912,-0.28946,-0.55591,-0.05282,0.095693,0.034704,0.2903,0.23309,-0.012043,0.17839,-0.069178,-0.26956,0.19085,-0.13824,-0.23192,-0.12704,-0.29224
